"統計名：","人口動態調査 人口動態統計 確定数 人口"
"表番号：","3"
"表題：","年次・性・年齢別人口"
"実施年月：","2018年","-"

"***","調査又は集計していないもの"
"-","計数のない場合"
"・","統計項目のありえない場合"
"…","計数不明の場合"

"","","","","","","","2018000000","2017000000","2016000000","2015000000","2014000000","2010000000","2005000000","2000000000","1995000000","1990000000","1985000000","1980000000","1975000000","1970000000","1965000000","1960000000","1955000000","1950000000","1947000000","1935000000"
"表章項目 コード","表章項目","性別 コード","性別","年齢(5歳階級) コード","年齢(5歳階級)","/時間軸(年次)","2018年","2017年","2016年","2015年","2014年","2010年","2005年","2000年","1995年","1990年","1985年","1980年","1975年","1970年","1965年","1960年","1955年","1950年","1947年","1935年"
"10010","人口【人】","00100","総数","00320","50～54歳","","8,228,969","8,030,037","7,782,611","7,908,558","7,688,000","7,608,317","8,743,818","10,391,001","8,867,530","8,068,623","7,869,200","7,170,337","5,747,161","4,776,975","4,657,998","4,201,390","3,849,490","3,388,668","3,131,979","2,832,875"
"10010","人口【人】","00100","総数","00340","55～59歳","","7,554,378","7,503,301","7,461,698","7,520,250","7,580,000","8,656,055","10,223,859","8,698,453","7,912,482","7,713,773","6,965,100","5,582,330","4,648,187","4,401,704","4,002,009","3,641,207","3,205,514","2,749,029","2,644,459","2,571,137"
"10010","人口【人】","00100","総数","00350","60～64歳","","7,521,408","7,737,170","8,095,072","8,489,534","8,920,000","10,054,575","8,526,772","7,711,606","7,445,934","6,735,670","5,359,200","4,442,551","4,263,359","3,709,919","3,344,459","2,931,617","2,496,593","2,303,895","2,109,345","1,930,611"
"10010","人口【人】","00100","総数","00360","65～69歳","","9,314,416","9,868,230","10,223,211","9,710,272","9,107,000","8,230,222","7,422,967","7,091,585","6,373,007","5,090,871","4,165,300","3,947,606","3,435,492","2,973,692","2,562,311","2,160,402","1,967,019","1,770,715","1,719,508","1,387,092"
"10010","人口【人】","00100","総数","00370","70～74歳","","8,195,221","7,711,771","7,372,572","7,751,648","7,893,000","6,987,391","6,634,850","5,889,998","4,674,557","3,809,840","3,532,300","3,012,121","2,567,573","2,127,751","1,744,561","1,563,804","1,392,662","1,281,608","1,160,146","913,423"
"10010","人口【人】","00100","総数","00380","75～79歳","","6,904,067","6,711,640","6,500,029","6,329,432","6,244,000","5,972,225","5,261,100","4,139,567","3,276,736","3,014,473","2,434,500","2,030,820","1,636,768","1,265,890","1,095,914","954,678","875,701","685,653","550,245","561,804"
"10010","人口【人】","00100","総数","00400","80～84歳","","5,330,212","5,277,140","5,165,400","5,012,035","4,855,000","4,363,274","3,409,137","2,609,499","2,293,864","1,831,720","1,446,900","1,091,136","807,299","648,477","528,116","482,925","377,787","275,783","238,477","263,979"
"10010","人口【人】","00100","総数","00410","85～89歳","","3,505,515","3,387,870","3,267,096","3,148,873","3,054,000","2,446,197","1,848,497","1,530,334","1,134,102","832,886","586,400","409,300","308,519","229,325","199,158","155,813","111,355","79,053","62,053","82,255"
"10010","人口【人】","00100","総数","00420","90～94歳","","1,671,000","1,579,000","1,475,000","1,359,587","1,302,000","1,026,309","841,086","700,438","442,077","289,319","185,600","119,112","81,576","65,769","50,765","32,187","22,767","16,355","14,287","16,406"
"10010","人口【人】","00100","総数","00430","95～99歳","","439,000","404,000","382,000","360,757","351,000","297,633","211,356","…","…","…","…","…","…","…","…","…","…","…","…","…"
"10010","人口【人】","00100","総数","00440","100歳以上","","69,000","67,000","65,000","61,747","60,000","43,901","25,358","…","…","…","…","…","…","…","…","…","…","…","…","…"
"10010","人口【人】","00100","総数","00460","(再掲)65歳以上","","35,427,902","35,007,229","34,451,558","33,734,351","32,866,000","29,367,152","25,654,351","21,961,421","18,194,343","14,869,109","12,350,900","10,610,095","8,837,227","7,310,904","6,180,825","5,349,809","4,747,291","4,109,167","3,744,716","3,224,959"
"10010","人口【人】","00100","総数","00470","(再掲)75歳以上","","17,918,265","17,427,228","16,855,775","16,272,431","15,866,000","14,149,539","11,596,534","8,979,838","7,146,779","5,968,398","4,653,400","3,650,368","2,834,162","2,209,461","1,873,953","1,625,603","1,387,610","1,056,844","865,062","924,444"
"10010","人口【人】","00100","総数","00480","(再掲)80歳以上","","11,014,198","10,715,588","10,355,746","9,942,999","9,622,000","8,177,314","6,335,434","4,840,271","3,870,043","2,953,925","2,218,900","1,619,548","1,197,394","943,571","778,039","670,925","511,909","371,191","314,817","362,640"
"10010","人口【人】","00100","総数","00490","(再掲)85歳以上","","5,683,986","5,438,448","5,190,346","4,930,964","4,767,000","3,814,040","2,926,297","2,230,772","1,576,179","1,122,205","772,000","528,412","390,095","295,094","249,923","188,000","134,122","95,408","76,340","98,661"
"10010","人口【人】","00110","男","00100","総数","","60,454,898","60,675,736","60,866,773","61,022,756","61,041,000","61,571,727","61,617,893","61,488,005","60,919,153","60,248,969","59,044,000","57,201,287","54,724,867","50,600,539","48,244,445","45,877,602","43,860,718","40,811,760","38,129,399","34,734,133"
"10010","人口【人】","00110","男","00110","0歳","","474,654","485,260","506,743","484,110","517,000","531,090","537,066","596,408","604,314","619,479","735,048","808,148","974,414","957,461","889,632","807,846","875,952","1,182,171","1,274,050","1,031,081"
"10010","人口【人】","00110","男","00120","1歳","","484,673","506,044","483,380","491,838","527,000","530,331","555,088","592,634","610,178","643,662","758,706","834,136","1,034,450","948,418","846,307","816,090","874,643","1,286,543","790,690","933,210"
"10010","人口【人】","00110","男","00130","2歳","","505,702","483,119","491,477","509,603","528,000","545,162","568,711","605,988","602,272","665,455","766,449","867,993","1,049,878","925,700","822,780","791,599","927,800","1,264,541","832,073","931,018"
"10010","人口【人】","00110","男","00140","3歳","","483,013","491,430","509,586","513,261","543,000","543,062","586,089","603,757","614,948","686,158","768,066","890,554","1,029,702","927,176","799,563","773,432","989,687","1,198,969","1,014,303","918,975"
"10010","人口【人】","00110","男","00150","4歳","","491,285","509,494","513,203","529,268","529,000","539,517","594,211","602,842","614,947","702,613","776,930","936,007","1,005,209","723,750","791,299","823,596","1,058,248","786,266","986,990","899,717"
"10010","人口【人】","00110","男","00170","0～4歳","","2,439,327","2,475,347","2,504,389","2,528,080","2,644,000","2,689,162","2,841,165","3,001,629","3,046,659","3,317,367","3,805,200","4,336,838","5,093,653","4,482,505","4,149,581","4,012,563","4,726,330","5,718,490","4,898,106","4,714,001"
"10010","人口【人】","00110","男","00180","5～9歳","","2,621,279","2,659,147","2,689,161","2,698,523","2,692,000","2,841,813","3,024,316","3,066,297","3,325,548","3,810,008","4,337,800","5,109,227","4,552,267","4,140,644","3,995,011","4,702,331","5,636,491","4,825,426","4,597,406","4,303,263"
"10010","人口【人】","00110","男","00200","10～14歳","","2,732,573","2,755,513","2,798,896","2,855,328","2,904,000","3,013,782","3,071,059","3,334,963","3,799,992","4,358,230","5,085,500","4,564,462","4,207,013","3,976,006","4,670,170","5,620,477","4,815,800","4,400,387","4,449,289","3,876,774"
"10010","人口【人】","00110","男","00220","15～19歳","","2,979,988","3,030,148","3,058,390","3,073,597","3,034,000","3,096,387","3,354,802","3,808,608","4,352,058","5,107,977","4,556,700","4,194,921","4,011,716","4,538,341","5,478,341","4,677,763","4,341,369","4,317,567","4,144,572","3,350,713"
"10010","人口【人】","00110","男","00230","20～24歳","","3,063,388","3,038,927","3,026,264","3,014,733","3,076,000","3,228,469","3,688,907","4,254,807","4,979,898","4,437,613","4,171,800","3,932,017","4,531,815","5,279,558","4,496,297","4,125,266","4,196,415","3,835,815","3,362,456","3,036,783"
"10010","人口【人】","00110","男","00240","25～29歳","","3,011,184","3,063,386","3,126,981","3,210,180","3,304,000","3,642,952","4,118,834","4,894,452","4,369,726","4,035,709","3,924,500","4,513,252","5,392,687","4,490,569","4,157,028","4,094,656","3,775,382","2,821,898","2,410,913","2,670,248"
"10010","人口【人】","00110","男","00250","30～34歳","","3,407,503","3,502,750","3,578,557","3,652,706","3,703,000","4,180,032","4,866,021","4,365,637","4,034,652","3,891,907","4,541,300","5,388,380","4,597,513","4,158,837","4,147,254","3,746,898","2,797,239","2,360,240","2,380,687","2,379,492"
"10010","人口【人】","00110","男","00260","35～39歳","","3,804,868","3,907,152","4,033,393","4,191,265","4,328,000","4,926,663","4,346,968","4,035,168","3,889,083","4,499,773","5,388,600","4,568,728","4,190,146","4,102,995","3,747,509","2,763,208","2,319,498","2,376,105","2,329,559","2,093,446"
"10010","人口【人】","00110","男","00280","40～44歳","","4,537,753","4,716,029","4,854,270","4,922,423","4,898,000","4,381,848","4,020,793","3,882,767","4,482,072","5,333,198","4,493,600","4,137,879","4,107,047","3,647,406","2,729,666","2,274,344","2,324,750","2,198,955","2,110,608","1,767,627"
"10010","人口【人】","00110","男","00300","45～49歳","","4,820,728","4,715,606","4,625,678","4,365,334","4,279,000","4,015,388","3,837,649","4,436,003","5,289,590","4,471,972","4,052,900","4,016,696","3,638,962","2,656,868","2,224,594","2,256,804","2,135,515","2,018,848","1,964,211","1,591,179"
"10010","人口【人】","00110","男","00320","50～54歳","","4,150,617","4,047,688","3,919,357","3,982,000","3,860,000","3,807,362","4,361,543","5,186,499","4,393,729","3,990,975","3,898,200","3,531,231","2,597,119","2,139,891","2,172,903","2,040,674","1,929,249","1,719,275","1,599,724","1,404,376"
"10010","人口【人】","00110","男","00340","55～59歳","","3,779,120","3,748,913","3,724,301","3,749,854","3,769,000","4,296,539","5,064,582","4,274,659","3,885,871","3,781,532","3,391,200","2,494,018","2,057,581","2,028,700","1,930,469","1,802,182","1,607,703","1,378,661","1,316,939","1,255,092"
"10010","人口【人】","00110","男","00350","60～64歳","","3,714,721","3,817,694","3,990,242","4,181,397","4,379,000","4,936,772","4,148,525","3,739,992","3,597,767","3,234,444","2,348,700","1,932,902","1,924,318","1,746,039","1,625,089","1,437,574","1,226,793","1,109,567","996,535","916,820"
"10010","人口【人】","00110","男","00360","65～69歳","","4,506,587","4,773,046","4,946,701","4,699,236","4,391,000","3,933,785","3,543,105","3,352,690","2,987,287","2,189,318","1,770,900","1,734,457","1,563,671","1,393,260","1,218,867","1,026,993","919,056","795,919","764,449","630,008"
"10010","人口【人】","00110","男","00370","70～74歳","","3,850,818","3,611,404","3,435,607","3,608,735","3,674,000","3,235,341","3,040,918","2,666,691","1,931,305","1,556,586","1,486,100","1,312,106","1,143,548","958,330","788,994","693,566","593,776","540,291","485,226","394,223"
"10010","人口【人】","00110","男","00380","75～79歳","","3,089,021","2,997,375","2,894,568","2,806,665","2,758,000","2,593,169","2,256,826","1,621,115","1,254,390","1,196,534","996,700","845,842","686,223","530,763","451,871","376,706","342,059","267,690","213,053","224,829"
"10010","人口【人】","00110","男","00400","80～84歳","","2,187,107","2,150,399","2,089,763","2,009,820","1,938,000","1,700,191","1,221,288","913,181","821,596","678,463","547,500","416,672","307,179","240,917","186,946","169,144","133,192","95,589","82,442","95,043"
